RCL,27,false,1730,R2,false,true,0,0,0,0,0,0,false,0,true,HP,0,0,0,4,0,0,false,false,0,false,Dc,false,No Card
RodoM,27,false,10453,R3,false,false,0,0,0,0,0,0,false,0,true,Both,0,0,0,0,0,1,false,false,0,false,P,false,No Card
Pau,27,false,5119,R1,false,false,0,0,0,0,0,0,false,0,false,Ground,0,0,0,0,0,2,false,false,0,false,Dc,false,No Card
KS,27,false,1769,R2,false,true,0,0,0,0,0,0,false,0,true,None,0,0,0,0,0,0,false,false,0,false,P,false,No Card
RodoM,28,false,5189,R3,true,false,0,0,0,0,0,0,false,0,false,None,0,0,0,0,0,0,false,false,0,false,No,false,No Card
Pau,28,false,4455,R2,true,false,0,0,0,0,0,0,false,0,false,HP,0,0,0,0,0,0,false,false,0,false,No,false,No Card
KS,28,false,2001,R2,false,true,0,0,0,0,0,0,false,0,false,HP,2,0,0,0,0,0,false,false,0,false,No,false,No Card
DBR,28,false,1810,R1,false,true,0,0,0,1,0,0,false,0,false,HP,1,0,2,4,0,0,false,false,0,false,P,false,No Card
RCL,28,false,1847,R3,false,true,0,0,0,1,0,0,false,0,false,HP,0,0,0,4,0,0,false,false,0,false,P,false,No Card
DBR,29,false,4455,R2,true,false,0,0,0,0,0,0,false,0,false,None,0,0,0,0,0,0,false,false,0,false,No,false,No Card
Pau,29,false,7421,R3,false,false,1,0,0,1,0,0,false,0,false,Both,0,0,5,4,0,0,false,false,0,false,Dc,false,No Card
KS,29,false,9445,R1,false,true,0,0,0,0,0,0,false,0,false,HP,0,3,0,0,0,0,false,false,0,false,P,false,No Card
RodoM,29,false,7421,R2,false,true,1,0,0,1,0,0,false,0,true,Both,0,0,4,5,0,0,false,false,0,false,Sc,false,No Card
RCL,29,false,2560,R3,false,true,0,0,0,0,0,0,false,0,false,None,1,0,0,0,0,0,false,false,0,false,P,false,No Card
RodoM,30,false,10682,R2,false,false,0,0,0,0,0,0,false,0,false,None,0,0,0,0,0,0,false,false,0,false,No,true,No Card
KS,30,false,1827,R3,false,true,0,0,0,0,0,0,false,0,false,HP,0,0,0,0,0,0,false,false,0,false,No,false,No Card
Pau,30,false,1730,R1,true,false,0,0,0,0,0,0,false,0,false,Both,0,0,0,0,0,0,false,false,0,false,No,false,No Card
RCL,30,false,1723,R3,false,true,0,0,0,0,0,0,true,0,false,Ground,0,0,0,0,5,1,false,false,0,false,No,false,No Card
